Index,DocID,PairID,Score,Text
4850,snli,snli_251,0.219,"A white man and an African American appear to be sitting in front of a scenery with plants and a tree.
An American footballer in red is being tackled by three players in white whilst other red players look on."
4851,snli,snli_8,0.219,"A newborn baby cries in its crib.
A kid sitting on a soccer ball at the park."
4852,gr,gr_104,0.219,"It has it some funny parts which make you smile and laugh.
You talk about Hunter's family, but what kind of people are they?"
4853,stance,stance_551,0.219,"@johnkerry @statedept Nude pic of you and Brian Williams on your desk! MY EYES MY EYES
Trump is a Non-Establishment candidate. I like it! #MakeAmericaGreatAgain"
4854,nmt_r,nmt_r_170,0.219,"indicate the method [8] of implementation.
Outside of working hours for next 8 hours"
4855,snli,snli_61,0.219,"man and women on motorized scooter together (in focus) driving on bridge with background blurred.
Five young women are gathered together in a room with green and blue chairs."
4856,gr,gr_21,0.219,"She just stumbled on the killer so all her previous efforts were for nothing.
Whatever else may happen Mattie may have to survive more than just a bad few days."
4857,snli,snli_479,0.219,"Three boy teenagers and two female teenagers are making excited facial expressions.
Three military males are watching a female wearing a red sports shirt attempt to do a push up."
4858,stance,stance_89,0.219,"@Molls30 @HillaryClinton I love it! One of our biggest donors is Saudi Arabia. They support women's rights completely! #GoTeam
It's official. Every single #GOP member is now a candidate for #POTUS. Who needs #leadership when you have a #soapbox?"
4859,w_r,w_r_421,0.219,"All tracks written by Metric .
Written Ukrainian uses the Cyrillic alphabet ."
4860,nmt_r,nmt_r_113,0.219,"we're looking for you around town.
Town after town fell to him."
4861,w_pp,w_pp_33,0.219,"In the 1590s three of his children were baptized in the Oude Kerk .
He was the organist at the Oude Kerk in Amsterdam for 44 years ."
4862,stance,stance_364,0.219,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists.
@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS?"
4863,stance,stance_686,0.219,"Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary
@readyforHRC Support encourage #HillaryClinton president #UnitedStates world is success of women in world"
4864,f_r,f_r_90,0.219,"i believe in american dreams ...
You are the woman of my dreams"
4865,f_r,f_r_502,0.219,"Repeat it or break up with her.
Break it down to the floor."
4866,gr,gr_577,0.219,"Or will Castle Glower's enemies win the day?
Lilah is super-dooper organized and helps run the castle household or plan an attack on the enemy."
4867,sts,sts_20,0.219,"A man in a dress suit is riding a bike down the paved road.
A man is using a large pole to remove letters from a sign."
4868,snli,snli_551,0.219,"Three men in white Target shirts work on Target booths.
Three elderly men resolve issues on their mechanical fly-plane."
4869,w_r,w_r_224,0.219,"This category contains articles about albums released by The Beatles .
This category contains template sandbox pages ."
4870,snli,snli_656,0.219,"Two men jump off the ground during a sparring competition between opponents.
A woman holding a baby sits on the ground and leans up against a wall."
4871,gr,gr_80,0.219,"Until bad things start happening and old truths are revealed.
Almost all the characters are pretty good, I already grew fond of them!"
4872,gr,gr_302,0.219,"If I had to describe Intrinsical in one word it would definitely be impressive.
I had to read it again in preparation for the second one and I am glad I did."
4873,f_r,f_r_438,0.219,"To get over to the other side.
hole in the middle of the side"
4874,w_r,w_r_411,0.219,"Freak is taken to the hospital .
Vacuum is taken from this point ."
4875,stance,stance_664,0.219,"@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT
@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates!"
4876,snli,snli_89,0.219,"A brown boat is packed with goods and people.
Two old women enjoying at a gathering."
4877,w_r,w_r_43,0.219,"Sergio Echigo is a Nisei Japanese Brazilian football player and former Japanese football player .
Silvio Sergio Bonaccorsi Barbato was an Italian-Brazilian opera conductor and composer ."
4878,w_r,w_r_402,0.219,"The first one started to power on July 10 , 2003 .
Albanian Wikipedia is the Albanian language edition of Wikipedia started in October 12 , 2003 ."
4879,gr,gr_977,0.219,"Still, I want to know more specially see Ismae and Duval love progress.
Ismae knows this is her calling."
4880,f_r,f_r_517,0.219,"I have seen just about every episode of CSI Las Vegas.
The Vacation Channel sometimes offers a deal for Las Vegas."
4881,f_r,f_r_533,0.219,"stop asking where to steal music, go buy it!
Stop stalking him and go buy a life on eBay."
4882,snli,snli_333,0.219,"people making strawberries drink on a hot day.
A man with a beer closes his eyes to smile."
4883,stance,stance_4,0.219,"The causes & circumstances of pregnancies vary, but one thing is unwavering: a human with a right to life. #ProLifeYouth
Is #America still ""One Nation Under God"" #violence #racism #samesex #LustWins #populationcontrol #hate #atheism #Secularism"
4884,snli,snli_154,0.219,"A gray shaggy dog running
Two old women enjoying at a gathering."
4885,nmt_r,nmt_r_2,0.219,"a cop doesn't need an English.
His mum's English, his dad's a Spaniard."
4886,w_r,w_r_91,0.219,"Sydney Opera House is situated on Bennelong Point in Sydney Harbour , close to the Sydney Harbour Bridge .
The city of Kampen is situated along the river IJssel close to the point where it flows into the IJsselmeer ."
4887,nmt_r,nmt_r_123,0.219,"the robber put a knife on my neck.
Feel her neck, the ridges in her neck."
4888,gr,gr_163,0.219,"This made me respect them more and made me appreciate all the tough decisions they had to make.
All I have to say is, you really should read this book but read the first book then this book."
4889,stance,stance_565,0.219,"@mrprolife You would force a woman to risk her health, sanity, and life, to continue a doomed pregnancy. Against her will. No.
They were slaying their own souls when they offered up their sons & when they shed the blood of infants. #Augustine #Psalm106"
4890,w_r,w_r_295,0.219,"This is essentially the same format as a piped link , minus the surrounding brackets .
This template creates an inline link to Commons in list format ."
4891,f_r,f_r_331,0.219,"Purchase an advertisement in the newspaper for a bassist.
You should purchase the soundtrack."
4892,snli,snli_328,0.219,"A man with gray hair and a plaid shirt is smoking a cigarette.
An older women in a white jacket and white pants squatting in the dirt to fix her garden."
4893,snli,snli_590,0.219,"A person wearing a white tank top is holding a microphone.
A young woman in a green tank top walking her dog down a dirt road."
4894,f_r,f_r_578,0.219,"My work here is done.
That sounds like things i've done before"
4895,stance,stance_97,0.219,"@HillaryClinton will be the nominee for the Democratic Party. Period. And she's gonna win the Presidency too. #SorryBernie
#KCA #VoteJKT48ID RfWheels3015: davidjones720 rratkinson Right I mean what the heck is an #ArabDonorGroup ?? #HillaryEmails #D..."
4896,sts,sts_18,0.219,"The boy in the orange shirt is throwing the ball.
The black and white muzzled dog is leaping above the grass."
4897,gr,gr_191,0.219,"The Wolf Trail, the pathway between heaven and earth, he kept thinking, and as he did so, he started to drift away to the right.
Another thing is he did not explain the whole concept behind the Sight very well so I was very confused through the while thing."
4898,snli,snli_404,0.219,"A woman with glasses is face painting a blond girl.
A man with a painted face and braided ribbon on his forehead plays an instrument."
4899,gr,gr_10,0.219,"Christian's cousin Gia comes up with a plan: Christian can pretend that he is gay and that his family would not approve if they knew.
I kind of feel like it should have been a novella and not an actual book."
4900,stance,stance_633,0.219,"I refuse to let people like you shame and insult women for accessing healthcare. Sorry. Just no.
In so many ways, to so many people around the world, America really IS the ""Great Satan"" #GayMarriage #Drugs #WakeUpAmerica"
4901,gr,gr_344,0.219,"Now, having read a lot of mythology of various types when I was a teenager, all of the stories were familiar.
It is the TMZ version of the story as it were."
4902,sts,sts_10,0.219,"Brown and white ducks walking on green grass.
A red and white plane flying on a sunny day."
4903,w_r,w_r_81,0.219,"This was especially useful for fractional powers .
The art of glass developed especially in Italy ."
4904,stance,stance_209,0.219,"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto.
crazy-speak & how often/many times it's repeated are NOT mutually exclusive; c'mon chris; don't YOU be lazy, too... @chrislhayes"
4905,f_r,f_r_289,0.219,"If I'm in my car they wouldn't be crossing anymore.
If it was you she wouldn't be singing anymore."
4906,nmt_r,nmt_r_269,0.219,"the army screwed up the sun.
By orders of The Commander of the Army!"
4907,snli,snli_652,0.219,"Outdoor cafe with rain flaps down and empty tables.
A group of people on a blue raft going down a river."
4908,sts,sts_88,0.219,"The Question is (from Hinduism); do you exist because of pregnancy?
The least that can be said is that we must be born with the ability and 'knowledge' to learn."
4909,f_r,f_r_106,0.219,"Her experience in answering questions could get her a position.
I enjoy answering your questions about guitar."
4910,f_r,f_r_190,0.219,"They aren't on anymore, and I can't find them ANYwhere.
most bestfriends that tried the relationship thing, arent bf at all anymore."
4911,stance,stance_623,0.219,"Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis #LifeisaGift
@AYoungJFK it was her choice Mark! #profeminist"
4912,stance,stance_661,0.219,"How much was Monica getting paid when Bill's burrito squirted sauce all over her pretty blue dress? @MauraReynolds @politico
Thank you @HillaryClinton for your support of the LGBT community. On this historic day I thank you for giving us hope."
4913,snli,snli_535,0.219,"There's a young lady in the beach doing yoga.
An older gentleman in a brown cap looking at a younger gentleman's arm."
4914,snli,snli_558,0.219,"A bicyclist catches some air
a guy and a girl running."
4915,snli,snli_315,0.219,"Two men maneuvering pieces of wood on top of a vehicle.
A daschund with an open mouth appears to bark at a bubble making machine in the grass."
4916,nmt_r,nmt_r_54,0.219,"you have a nice town.
Town after town fell to him."
4917,snli,snli_122,0.219,"A boy playing in water with a football.
A crane lifts into the air above the water."
4918,gr,gr_655,0.219,"jen and jacque are worse off with burns and they wont wake.
I love what Jacque and Fane had here."
4919,f_r,f_r_197,0.219,"My mom used to listen to Karen Carpenter often.
My girlfriend used to get jealous quite often."
