,PairID,SentencePair
4130,stance_666,"['@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin', '@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need']"
4131,stance_667,"[""Getting another @HillaryClinton bumper sticker because #LoveWins and 2 just wasn't enough"", ""@HillaryClinton So what's your goal for setting up victims for #BillClinton to assault? #HillaryClinton #ChelseasMom #tlot""]"
4132,stance_668,"['Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown...', '@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc']"
4133,stance_669,"[""Just a reminder, don't take your eyes off #SCOTUS yet #reprohealth is still on the line. #womensrights #ReproJustice #reprorights"", 'Abortion is on the wrong side of history: healers, inventors, artists, your wife, your husband, your best friend, all eliminated.']"
4134,stance_67,"['Me: ""That asshole with the toupee was talking again and it was stressing me out"" Dad: ""Who?"" Mom: ""Donald Trump', '@nytpolitics and will stop Illegals from killing our citizens.']"
4135,stance_670,"[""@realDonaldTrump Go get 'em Mr. Trump!!!"", ""Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously.""]"
4136,stance_671,"[""Saw a bit of @HillaryClinton 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks!"", '@RNRNewYork in her #Emails @HillaryClinton said there were ""a couple of Facebooks"" on her :) #TotalIncompetence #RedNationRising']"
4137,stance_672,"['@AsaSoltan putting abortion in with choices for women just won my heart over. Yaaaaaas! #shahs', '@LuM1996 @KurtSchlichter #Obama cares more about deserters than unborn babies #ProtectTheUnprotected #AntiAbortion']"
4138,stance_673,"['@SLessard 100% agree. We need a woman like Hillary that can help this country get nursed back together!', '@Babbsgirl2 ""@HillaryClinton can\'t even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016']"
4139,stance_674,"['As late as 2013 #HillaryClinton opposed marriage equality.', ""@randyprine @fabiaceae They know they're going to lose to HRC so they keep trying!""]"
4140,stance_675,"['2 million bogus followers on Twitter @HillaryClinton #WhyImNotVotingForHillary', '@HuffPostPol If @HillaryClinton can do half of what he did then she would be doing is a favor']"
4141,stance_676,"['I will agree to gay marriage if you agree to pro-life and then adopt babies that would have been aborted.', ""I can't stand people who are pro life because they had a stillborn or loss....""]"
4142,stance_677,"['Hilary has lied, deleted Benghazi emails, and betrayed the trust of Americans scandal after scandal.', '@HillaryClinton Yes! I am chipping in 5$ because we have faith in you.']"
4143,stance_678,"['@realDonaldTrump comments about Mexicans where he said ""somebody\'s doing the raping"" Why do bigoted WM claim to be crime free?', 'THE DONALD & CARLEY - Perfect Together! - #Trump']"
4144,stance_679,"['@tedcruz And, #HandOverTheServer she wiped clean + 30k deleted emails, explains dereliction of duty/lies re #Benghazi,etc #tcot', ""Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet.""]"
4145,stance_68,"[""It's a miracle, suddenly #Democrats don't mind having someone who voted for war."", '@Lawrence @TheLastWord There is no enthusiasm gap, Mr. Lawrence! -@TheHRCSuperVols @JW4Hillary @kimfrederi #Hillarymen']"
4146,stance_680,"['@realDonaldTrump we need a president who cannot be bought.', '@realDonaldTrump fuck you racist ass bitch. Go fuck yourself']"
4147,stance_681,"[""I'm killing my baby tonight, I don't care if it's wrong or right!"", ""One, we are pro life Two, a little bit louder Three, I still can't hear you Four, more more moreYouth""]"
4148,stance_682,"['The Democrats just gave the most chilling reply when asked if they support aborting 7-pound babies', ""@JustinTrudeau I also support Men's wrongs as well as Women's rights #Standforchoice #womensrights""]"
4149,stance_683,"['@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA!', '@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump.']"
4150,stance_684,"[""@realDonaldTrump you're not playing to win this ="", '@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear']"
4151,stance_685,"[""I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident"", '@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump.']"
4152,stance_686,"['Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary', '@readyforHRC Support encourage #HillaryClinton president #UnitedStates world is success of women in world']"
4153,stance_687,"['@MarioLopezExtra @nbc fires Trump, but maintains strong ties with @BWilliams @TheRevAl #LAUGHABLE #JOKE #LIARS #NBC GO', 'Hutch_USA Follow ===> sarah_brannick <=== if you want to #FreeAmir #FreeAmirNow #PJNET']"
4154,stance_688,"[""Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump"", 'John O\'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks.']"
4155,stance_689,"['Today I am grateful to have the right to control my body without govt influence. #antichoice leaders want to stop this. #abvote', '#SCOTUS decision on homosex\'lity-based ""marriage"" carries as much moral authority as its past decision on Roe v. Wade: #Anti-Truth']"
4156,stance_69,"['Canada\'s legal definition of ""human being"" is based on 17th century science. It\'s time for an update. #ProLifeYouth #cdnpoli', '@StevenErtelt @GM_GXPfan My wife had an abortion when she was young She regrets it to this day']"
4157,stance_690,"['@NYCanegirl the premeditated taking of an innocent human life is 1st degree murder, and you know it.', 'Bernadette Smyth is an ignorant thunder cunt. Not her life. Not her body. Not her business. #ItsABallOfCellsNotABaby #NewsNI']"
4158,stance_691,"[""Because I'm against common core, common crooks and common lies! #NoHillary2016 #StopHillaryClinton2016 #WhyImNotVotingForHillary"", ""Great that @HillaryClinton attended #ClementaPinckney 's funeral today!!""]"
4159,stance_692,"['#ProLifeYouth know that life begins at conception.', ""It's so brilliant that #lovewins - now extend the equality to women's rights #abortionrights""]"
4160,stance_693,"['IF Trump could build the WALL it would provide jobs & also B a tourist attraction & pay 4 itself LEGALS arent the ones offended!', ""@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.""]"
4161,stance_694,"[""hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now"", 'Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble']"
4162,stance_695,"[""@realDonaldTrump You're FIRED! Now get out of here! Go!"", ""#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty""]"
4163,stance_696,"[""This is not her first time at the rodeo! @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough"", ""Chris Christie for President? HAHAHAHAHA! I don't think so! @HillaryClinton #Clinton #Hilary""]"
4164,stance_697,"[""So unfortunate #thebriefcase @cbs. Adoption isn't always the answer."", '@HomunculusLoikm @SawyerAndrew @BryanBroome1 @jstines3 Bad analogy. The current time frame for abortion is the best compromise']"
4165,stance_698,"[""U know what isn't funny? Male politicians deciding what women should do with their body's."", ""They haven't eliminated #murder. They just call it by a different #name. #prolifeyouth #prolifegen""]"
4166,stance_699,"['Hillary is our best choice if we truly want to continue being a progressive nation. #Ohio', '@gerfingerpoken2 #hillary is most likely a felon many times over but has been protected by the political class.']"
4167,stance_7,"['Obama: climate change or bush? Who to blame...? Hillary: right wing conspiracy in Baltimore. #BalitmoreRiots', 'Great day in Emmetsburg meeting with #HillaryClinton supporters and learning more about important issues in Palo Alto county']"
4168,stance_70,"['@Reince Facts confirm what we knew. Used server to prevent e-mails from becoming public records. Like Obama, no transparency.', '@megynkelly Hahahaha combed through emails!!! Bunch of scumbags!!! #NoHillary2016']"
4169,stance_700,"[""#presidentialelection2016 Make plans to help your future now, so that later you don't regret it, again! Vote @realDonaldTrump"", ""Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump""]"
4170,stance_701,"[""@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain"", 'Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking']"
4171,stance_702,"['Hillary is our best choice if we truly want to continue being a progressive nation. #Ohio', '@petefrt this is how GOP needs to be handling campaign not attacking each other but showing all hillary fails. #uniteright']"
4172,stance_703,"[""Great to see my mentor @RepSusanDavis at #DCinSD. And she's right we have the most qualified candidate ever running for POTUS."", ""@petefrt That woman is so corrupt she can't even have a truthful thought.""]"
4173,stance_704,"['RT @AnthonyCumia: If Hillary IS elected, I have my transition team together to smoothly move me from a racist to a sexist.', 'RT @mcirelli92: Hillary for the win']"
4174,stance_705,"['Some people are not ready for a child or they were even raped, and theres already too many kids who need adopting anyway', '@usweekly I doubt she was clothed with anything when that pregnancy occurred.']"
4175,stance_706,"['@HillaryClinton had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED.', '@realDonaldTrump not good when only @AnnCoulter defends you. Your big mouth & giant ego are your downfall #stupidisasstupiddoes']"
4176,stance_707,"[""@tedcruz won't be there. I'm supporting @HillaryClinton for President. #lgbtrights #ACAWorks"", '@TIMENOUT Is there anything about the Clintons that is not fraudulent?']"
4177,stance_708,"[""Sorry, Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State."", '#LoveWins on the day I get my Hillary gear! #Yaaas #Pride']"
4178,stance_709,"['Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking', 'Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump']"
4179,stance_71,"['I AM A CROOK...and I like it, like it, yes I do #HillaryCampaignSlogan #WakeUpAmerica #StopHillary2016 #specialreport', '@CorrectRecord is quite obsessed with emails and transparency. Why did Hillary Clinton destroy her emails? #clintonemail']"
4180,stance_710,"['@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that.', ""@DeeHoer420 That's right. CNN = LOSER. Anyone who has met Trump knows he is a down to earth compassionate gentlemanman.""]"
4181,stance_711,"['I admire how real and unapologetic Donald Trump is on his Political standpoints', ""Hey at @realDonaldTrump I'll vote for you if you adopt me!""]"
4182,stance_712,"[""My dad told me he's voting for Hillary. I'm so proud. LOL"", '@nytimes was that ""awkwardness"" or ""awfulness""? I think the latter']"
4183,stance_713,"[""@realDonaldTrump Don't let the @GOP tell you how to run! #America doesn't need another politician. #MakeAmericaGreatAgain only"", '@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us.']"
