,SentencePair,PairID,SubsetID,SourceID
4563,"['They appear in Africa in the upper Miocene and only relatively recently in Asia .', 'They have been found to have been in Africa in the upper Miocene .']",Wiki_pp_155,Wiki_pp,Wiki
4564,"['A text editor is a type of program used for editing plain text files .', 'A text editor is a program that is run on a computer that can create and change text .']",Wiki_pp_156,Wiki_pp,Wiki
4565,"['George , Eliza , and Harry have also obtained their freedom after crossing into Canada .', 'George , Eliza , and Harry have finally reached Canada and become free .']",Wiki_pp_157,Wiki_pp,Wiki
4566,"[""He tired of the lack of discipline of the Grande Bande and , with the King 's permission , formed his own Petits Violons ."", ""They were not very good , so he got the king 's permission to start another group which he called Petits Violons .""]",Wiki_pp_158,Wiki_pp,Wiki
4567,"['Santa Maria or Sta .', 'The municipality of Sta .']",Wiki_pp_159,Wiki_pp,Wiki
4568,"[""Kim Jong-il is the Supreme Leader of the Democratic People 's Republic of Korea ."", ""Kim Jong-il has been the leader of North Korea since his father 's death in 1994 .""]",Wiki_pp_16,Wiki_pp,Wiki
4569,"['Manager Brian Epstein later hired Evans as their assistant road manager , in tandem with Neil Aspinall .', ""Evans was hired to help Neil Aspinall , who was the band 's original road manager .""]",Wiki_pp_160,Wiki_pp,Wiki
4570,"['To suit the interests of the Teatro de la Zarzuela , the Orchestra underwent gradual restructuring to regain its quality .', ""After Franco 's death the orchestra became the official orchestra for the Teatro de la Zarzuela .""]",Wiki_pp_161,Wiki_pp,Wiki
4571,"[""He heard about Cayce 's condition and offered to attempt a cure ."", 'He heard that Cayce was sick and asked if he could try to cure him .']",Wiki_pp_162,Wiki_pp,Wiki
4572,"['Edinburgh Trams is a forthcoming light rail tramway system which is currently under construction in Edinburgh , Scotland .', 'The Edinburgh Trams project is a scheme to build a new tramway in Edinburgh , Scotland .']",Wiki_pp_163,Wiki_pp,Wiki
4573,"['Defibrillation is the definitive treatment for the life-threatening cardiac arrhythmias , ventricular fibrillation and pulseless ventricular tachycardia .', 'Defibrillation is the act of defibrillating the heart to try treat ventricular fibrillation or pulseless ventricular tachycardia .']",Wiki_pp_164,Wiki_pp,Wiki
4574,"['Saturn is the namesake of both Saturn , the planet , and Saturday .', 'The day Saturday is named after the Roman god , as well as the planet Saturn .']",Wiki_pp_165,Wiki_pp,Wiki
4575,"['Carly Rae Patterson is a singer and former gymnast .', 'Carly Rae Patterson used to be an American gymnast .']",Wiki_pp_166,Wiki_pp,Wiki
4576,"['At the 2006 census , Beveridge and the surrounding area had a population of 1,192 .', 'In 2006 there were 1,192 people living in Beveridge and the local area .']",Wiki_pp_167,Wiki_pp,Wiki
4577,"['Stajan is the Player Representative for the Toronto Maple Leafs in the National Hockey League Players Association .', 'Matthew Stajan is a Canadian professional hockeyplayer who plays for the Toronto Maple Leafs .']",Wiki_pp_168,Wiki_pp,Wiki
4578,"['Sarkissian works in abstract art as a statement of post-soviet freedom of expression .', 'Sarkissian creates abstract art to show and enjoy the post-soviet freedom in Armenia .']",Wiki_pp_169,Wiki_pp,Wiki
4579,"['Argentina claimed South Georgia in 1927 , and the South Sandwich Islands in 1938 .', 'South Georgia and South Sandwich Islands are an overseas territory of the United Kingdom claimed by Argentina .']",Wiki_pp_17,Wiki_pp,Wiki
4580,"[""Chuuk is the most populous of the FSM 's states ."", 'Chuuk has more people than any of the other FSM states .']",Wiki_pp_170,Wiki_pp,Wiki
4581,"['The Corsa was known in the UK market as the Vauxhall Nova .', 'In the United Kingdom it is called the Vauxhall Corsa .']",Wiki_pp_171,Wiki_pp,Wiki
4582,"['Especially in business archives , records management is separate from the historic aspect of archives .', 'Archives are different from libraries in that archives hold records which are unique .']",Wiki_pp_172,Wiki_pp,Wiki
4583,"['Bognor Regis has two Secondary Schools , Felpham Community College and Bognor Regis Community College .', 'Bognor Regis is a town in West Sussex , England , UK .']",Wiki_pp_173,Wiki_pp,Wiki
4584,"['Jamun trees start flowering from March to April .', 'The Jamun tree starts flowering in March-April .']",Wiki_pp_174,Wiki_pp,Wiki
4585,"['The town of Dobele has a Cultural Centre as well as a museum .', 'Dobele is a town in Latvia with town rights since 1917 .']",Wiki_pp_175,Wiki_pp,Wiki
4586,"['He was often critical to the success of the side of Carthage over Rome .', ""Many times he was important in Carthage 's successes over Rome .""]",Wiki_pp_176,Wiki_pp,Wiki
4587,"[""Some of the films on this list are also considered to be `` auteur '' films , independent films , or experimental films ."", 'Some people call them art movies , independent films , indie films , arthouse films , auteur films or experimental films .']",Wiki_pp_177,Wiki_pp,Wiki
4588,"['Inkscape began in 2003 as a code fork of the Sodipodi project .', 'It is a fork of another vector graphics program called Sodipodi .']",Wiki_pp_178,Wiki_pp,Wiki
4589,"['The cheese is named after the city of Gouda in the Netherlands , but its name is not protected .', 'The name Gouda is not protected , Gouda is made all over the world .']",Wiki_pp_179,Wiki_pp,Wiki
4590,"['It is sometimes referred to as the trunk .', 'Some people also call it the trunk .']",Wiki_pp_18,Wiki_pp,Wiki
4591,"['Also each Pathis have their own significance due to the different activities of Vaikundar at each Pathis .', 'The activities of Vaikundar is historically jointed with this Pathis . There are five Pathis :']",Wiki_pp_180,Wiki_pp,Wiki
4592,"['The town of Lexington was established on May 6 , 1782 , by an act of the Virginia General Assembly .', 'A fort was begun at the same spot in 1779 , and by 1782 there was a town here known as Lexington , Virginia .']",Wiki_pp_181,Wiki_pp,Wiki
4593,"[""UNO 's athletic teams participate in the Sun Belt Conference ."", 'The schools teams are a part of the Sun Belt Conference .']",Wiki_pp_182,Wiki_pp,Wiki
4594,"['The devotees of Shirdi Sai Baba have spread all over India .', 'Sai Baba of Shirdi was a spiritual master who lived in India .']",Wiki_pp_183,Wiki_pp,Wiki
4595,"['In 1841 , Ingres produced the most celebrated portrait of the old composer .', 'In 1841 , Ingres painted a well-known portrait of Cherubini .']",Wiki_pp_184,Wiki_pp,Wiki
4596,"['Seasonal rankings of The Fresh Prince of Bel-Air on NBC .', 'The Fresh Prince of Bel-Air was a popular American television series .']",Wiki_pp_185,Wiki_pp,Wiki
4597,"['This legend has been retold in many versions , and was used by Sigmund Freud to name the Oedipus complex .', 'The psychologist Sigmund Freud had a theory and he called it the Oedipus Complex , after this story .']",Wiki_pp_186,Wiki_pp,Wiki
4598,"['Ashelin leaves him , but later , Jak changes his mind and makes the journey via transport to Haven City .', 'Further throughout the game , Ashelin , asks Jak to come back to Haven City .']",Wiki_pp_187,Wiki_pp,Wiki
4599,"['A spa town - or simply a spa - is a town situated around a mineral spa .', 'A spa town , or simply spa , is a town that many people go to for health reasons .']",Wiki_pp_188,Wiki_pp,Wiki
4600,"['The following names will be used for named storms that form in the North Atlantic in 2010 .', 'These are the names that may get used in the 2010 Atlantic hurricane season .']",Wiki_pp_189,Wiki_pp,Wiki
4601,"['On the other hand , the Lojban camp freely borrowed grammatical terms from Lojban itself .', 'Because there is no country where everyone speaks Lojban , nobody is born with a name in lojban .']",Wiki_pp_19,Wiki_pp,Wiki
4602,"[""Tingle 's first starring role was in the Nintendo DS game Freshly-Picked Tingle 's Rosy Rupeeland ."", ""He has his own series , starting with Freshly-Picked Tingle 's Rosy Rupeeland .""]",Wiki_pp_190,Wiki_pp,Wiki
4603,"['Sake is also referred to in English as rice wine .', ""Sake is also called `` rice wine '' .""]",Wiki_pp_191,Wiki_pp,Wiki
4604,"['In jackal society social unit is that of a monogamous pair which defends its territory from other pairs .', 'Jackals are monogamous , and a pair defends its territory from other pairs .']",Wiki_pp_192,Wiki_pp,Wiki
4605,"['Mumtaz Mahal had a very deep and loving marriage with Shah Jahan .', 'Shah Jahan and Mumtaz Mahal were married for 19 years .']",Wiki_pp_193,Wiki_pp,Wiki
4606,"['No consensus exists as to when the French Revolutionary Wars ended and the Napoleonic Wars began .', 'Napoleonic Wars The Napoleonic Wars are wars that people fought during the rule of Napoleon Bonaparte over France .']",Wiki_pp_194,Wiki_pp,Wiki
4607,"['It was said that Hitler conquered France , but did not conquer the Eiffel Tower .', 'People did not like the Eiffel Tower and wanted it taken down .']",Wiki_pp_195,Wiki_pp,Wiki
4608,"['Capillaritis refers to state where the capillaries are inflamed .', 'Capillaritis is where the capillaries are larger than should be .']",Wiki_pp_196,Wiki_pp,Wiki
4609,"['The combination of the two longest rivers in North America forms the fourth longest river in the world .', 'It is , in fact , the longest river in North America .']",Wiki_pp_197,Wiki_pp,Wiki
4610,"['There are also two cities in North Yorkshire .', 'Towns in North Yorkshire , England , UK .']",Wiki_pp_198,Wiki_pp,Wiki
4611,"['The International Astronomical Union Observatory Code for Reedy Creek is 428 .', 'Reedy Creek Observatory is an observatory for looking at Near-Earth objects .']",Wiki_pp_199,Wiki_pp,Wiki
4612,"['A draft act of Parliament is known as a bill .', 'An Act of Parliament or Act is law enact by the parliament .']",Wiki_pp_2,Wiki_pp,Wiki
4613,"['The Caracal , despite sometimes being called Persian lynx or African lynx , does not belong to this genus .', 'The Caracal or Desert Lynx and the Jungle Cat are similar to the lynx , but they are not much of a relative .']",Wiki_pp_20,Wiki_pp,Wiki
4614,"['Nuclear potential energy , along with electric potential energy , provides the energy released from nuclear fission and nuclear fusion processes .', 'Scientists now know that matter can be made into energy through processes like nuclear fission and nuclear fusion .']",Wiki_pp_200,Wiki_pp,Wiki
4615,"['The Dumfries and Galloway region is composed of several sub areas and former counties .', 'Dumfries and Galloway is a council area in south west Scotland . In takes in three counties :']",Wiki_pp_201,Wiki_pp,Wiki
4616,"['In 1975 the Country Party changed its name to the National Country Party as part of a strategy to expand into urban areas .', 'It was first called the Country Party when it started in 1922 and then became the National Country Party in 1975 .']",Wiki_pp_202,Wiki_pp,Wiki
4617,"['In these private saunas swimsuits or towels are never worn .', 'In other cultures swimsuits are not be worn .']",Wiki_pp_203,Wiki_pp,Wiki
4618,"['Pittodrie Stadium is a football stadium situated in the Scottish city of Aberdeen .', 'Pittodrie Stadium is a stadium in Aberdeen , Scotland .']",Wiki_pp_204,Wiki_pp,Wiki
4619,"['At the 2006 census , Euroa had a population of 2,776 .', 'In 2006 there were 2,776 people living in the town .']",Wiki_pp_205,Wiki_pp,Wiki
4620,"['Wexford has one rugby club , called Wexford Wanderers .', 'Wexford is the county town of County Wexford in the Republic of Ireland .']",Wiki_pp_206,Wiki_pp,Wiki
4621,"['Windows XP Tablet PC Edition is designed to run stylus applications built using the Tablet PC platform .', 'Another special version of XP is called the Tablet PC Edition , for pen-based laptops .']",Wiki_pp_207,Wiki_pp,Wiki
4622,"['It is also the subject of a documentary , Satanis .', 'A whole documentary , Satanis was also made about it in 1970 .']",Wiki_pp_208,Wiki_pp,Wiki
4623,"['He is a multi-instrumentalist and plays bass , guitar , keyboards , and sings .', 'He can play bass , guitar , keyboards , and can sing .']",Wiki_pp_209,Wiki_pp,Wiki
4624,"['The village suffered major congestion until the bypass was built in the 1960s .', ""In the 1960 's a bypass was built to go around the village .""]",Wiki_pp_21,Wiki_pp,Wiki
4625,"['There are conflicting definitions of how strong .', 'There are other definitions as well .']",Wiki_pp_210,Wiki_pp,Wiki
4626,"['In physics , Compton scattering is a type of scattering that X-rays and gamma rays undergo in matter .', 'This scattering is one of the main things that happen when gamma rays meet matter .']",Wiki_pp_211,Wiki_pp,Wiki
4627,"[""Christopher Stephen `` Chris '' Grayling is a British politician ."", 'Christopher Stephen Grayling is an English politician and the current Shadow Secretary of State for Work and Pensions .']",Wiki_pp_212,Wiki_pp,Wiki
4628,"['Requiem for a Dream is a 2000 film adaptation of the 1978 novel of the same name .', 'Requiem for a Dream is an American drama film that was released in 2000 .']",Wiki_pp_213,Wiki_pp,Wiki
